latitude;longitude
39.188126;-106.81803
39.223821;-105.999929
39.18669;-106.81817
39.20690133;-106.04733207
39.23908997;-106.11405182
39.18749;-106.81381
39.373827;-106.064792
39.188126;-106.81803
39.185184;-106.81986
39.188126;-106.81803
39.2228179;-105.997322
39.19002;-106.81819
39.1889;-106.817795
39.2713356;-106.10318756
39.27100372;-106.1033783
39.182323;-106.79915
39.18796;-106.81678
38.857666;-106.95407
39.35930726;-106.06416999
39.37613297;-106.06113434
39.24793597;-106.07742885
39.226484;-106.050075
39.21799088;-106.02896118
38.85715;-106.95032
39.19968414;-106.01895905
39.22784979;-106.09212113
39.649033;-106.61712
39.627007;-106.675064
39.636406;-106.58008
39.37808;-106.06194
39.374615;-106.062808
39.63559;-106.64784
39.623005;-106.659836
39.37521;-106.065365
39.23694229;-106.01869965
39.620663;-106.66057
39.37281526;-106.06680699
39.645603;-106.63816
39.2517443;-106.2901092
39.2420188;-106.3015714
39.2511307;-106.2898601
39.62022;-106.62361
39.2704277;-106.33737946
39.188843;-106.822105
39.24946203;-106.2923741
39.26083826;-106.31367562
39.324463;-106.06385
39.18749;-106.81381
39.194157;-106.82489
39.2481575;-106.29453278
39.20592;-106.84212
39.18749;-106.81381
39.2457794;-106.2973522
39.18749;-106.81381
39.2477574;-106.3000255
39.24841383;-106.29274462
39.2609924;-106.3233162
39.665295;-106.54629
39.27228541;-106.32032359
39.246765;-106.337066
39.637524;-106.578285
39.24951172;-106.29247284
39.25324;-106.2892
39.1943519;-106.8326116
39.2497279;-106.2923741
39.331226;-106.98407
39.331226;-106.98407
39.331226;-106.98407
39.331226;-106.98407
39.331226;-106.98407
39.2443052;-106.2958126
39.331226;-106.98407
39.190336;-106.824275
39.331226;-106.98407
39.18965863;-106.81923449
39.33103;-106.98483
39.19462203;-106.81552257
39.221737;-106.93646
39.19486165;-106.86117721
39.2023475;-106.8319134
39.29246;-106.94548
39.193153;-106.825661
39.221737;-106.93646
39.19562891;-106.85978658
39.210815;-106.941284
39.210815;-106.941284
38.8940435;-106.966197
39.208813;-106.936
39.20532696;-106.83688547
39.56580945;-106.51907712
;
39.208813;-106.936
39.20987;-106.94832
39.207397;-106.954445
39.271862;-106.86609
39.207413;-106.95446
39.0702874;-107.1908519
39.0734008;-107.1886822
39.0713409;-107.197901
39.20758;-106.949394
39.08513658;-107.18275789
39.07266678;-107.19336827
39.20954;-106.95038
39.209538;-106.95034
39.207397;-106.954445
39.207397;-106.954445
39.20124;-106.94779
39.207397;-106.954445
39.07474675;-107.18002754
39.0738883;-107.1932371
39.0727429;-107.18799
39.0805336;-107.19520356
39.207397;-106.954445
39.207397;-106.954445
39.207397;-106.954445
39.0762726;-107.2070264
39.07683366;-107.18319677
39.065331;-107.183252
39.209503;-106.95175
39.1116318;-106.8650395
39.66036;-106.0968
39.1642344;-106.8807724
39.600094;-105.89066
39.10990024;-106.86538282
39.16773869;-106.92397673
39.66102;-106.08702
39.1116318;-106.8650395
39.660915;-106.070816
39.1116318;-106.8650395
39.663258;-106.064835
39.63028;-106.04278
39.62775;-106.04651
39.63658;-106.044
39.6351017;-106.2949926
39.631317;-106.050476
39.628685;-106.284665
39.618164;-106.07596
39.6330357;-106.2946569
39.63223;-106.29098
39.63028;-106.04278
39.63829803;-106.30135346
39.63192425;-106.29142475
39.64399;-106.03291
39.6374493;-106.29763874
39.63113;-106.05066
39.63028;-106.04278
39.64128886;-106.30340722
39.63088306;-106.2927531
39.64059;-106.040375
39.63026;-106.04605
39.61744943;-106.43361691
39.645164;-106.38789
39.64339;-106.38733
39.186105;-106.812681
39.186535;-106.816436
39.185955;-106.812009
39.185992;-106.812348
39.645164;-106.38789
39.645164;-106.38789
39.632977;-106.293434
39.185992;-106.812348
39.62925;-106.2856
39.18781568;-106.81458529
39.62925;-106.2856
39.643898;-106.39918
39.642986;-106.39721
39.64321;-106.39766
39.643444;-106.39698
39.185405;-106.813202
39.18626889;-106.81626434
39.63868;-106.40147
39.185405;-106.813202
39.18647679;-106.81639308
39.185405;-106.813202
39.186221;-106.815369
39.642895;-106.397
39.646;-106.397
39.186485;-106.812789
39.18789673;-106.81694031
39.642895;-106.397
39.18781;-106.81685
39.64337;-106.39659
39.185071;-106.811545
39.644814;-106.39539
39.642895;-106.397
39.644554;-106.39804
39.64169;-106.40082
39.64366;-106.39802
39.64435;-106.397194
39.18498;-106.816817
39.4682513;-106.0418605
39.1863074;-106.8161945
39.64397;-106.40012
39.46509621;-106.01803043
39.187168;-106.811351
39.624626;-106.28415
39.4678387;-106.0142141
39.622375;-106.28254
39.47101974;-106.04295349
39.467463;-106.043886
39.40662584;-106.04290092
39.627743;-106.28503
39.628685;-106.28467
39.627743;-106.28503
39.62833;-106.28374
39.62833;-106.28374
39.629177;-106.28509
39.625282;-106.28016
39.4658462;-106.0475715
39.3782196;-106.06189728
39.468828;-106.017469
39.62495;-106.28165
39.467204;-106.0090607
39.3940065;-106.0461091
39.627808;-106.28437
39.627743;-106.28503
39.470196;-106.045643
39.394941;-106.045569
39.64848;-106.39056
39.63526;-106.40596
39.4704971;-106.0396509
39.63526;-106.40596
39.63526;-106.40596
39.46791006;-106.04880188
39.63526;-106.40596
39.64848;-106.39056
39.468706;-106.017317
39.63526;-106.40596
39.63526;-106.40596
39.4549018;-106.0355692
39.630257;-106.414955
39.4669074;-106.0469795
39.462161;-106.012274
39.39505631;-106.05011344
39.466499;-106.010301
39.46966669;-106.04142874
39.630074;-106.42158
39.627136;-106.42501
39.626476;-106.4199
39.4054734;-106.0440145
39.627304;-106.4193
39.62664;-106.419624
39.62647;-106.41992
39.626476;-106.41992
39.4672235;-106.0089534
39.4708053;-106.0162091
39.4551085;-106.0344218
39.62656;-106.41953
39.62669;-106.4193
39.62602;-106.419815
39.4689104;-106.0222793
39.628292;-106.423325
39.3851217;-106.0538053
39.4699416;-106.0167488
39.470708;-106.013934
39.3973339;-106.0451522
39.4492437;-106.0432959
39.626476;-106.4199
39.62489;-106.42461
39.624714;-106.42093
39.470052;-106.0140355
39.64085;-106.37138
39.40672704;-106.04742088
39.469453;-106.018528
39.641373;-106.368286
39.62425;-106.42319
39.641273;-106.36914
39.641273;-106.36914
39.46501449;-106.04897432
39.641273;-106.36914
39.640266;-106.37186
39.42095572;-106.04436556
39.642025;-106.37029
39.471653;-106.045264
39.47028;-106.019036
39.4467006;-106.0875326
39.4688759;-106.1569667
39.640118;-106.37004
39.4409929;-106.0402352
39.44670105;-106.08753204
39.640118;-106.37004
39.64175;-106.370285
39.480378;-106.066498
39.638542;-106.36421
39.640118;-106.37004
39.48053689;-106.04843594
39.4758692;-106.049826
39.640263;-106.3742
39.642513;-106.38219
39.6407;-106.369995
39.640263;-106.3742
39.4742495;-106.0466573
39.639347;-106.37617
39.4802576;-106.0664964
39.5007058;-106.0632145
39.64187;-106.37521
39.47493501;-106.04431835
39.644142;-106.38226
39.4798312;-106.0486543
39.5016749;-106.0764115
39.4774373;-106.0536788
39.63935;-106.37371
39.182755;-106.79999
39.50761795;-106.0464325
39.182755;-106.79999
39.180927;-106.79884
39.17965;-106.80041
39.480549;-106.049149
39.50153898;-106.0585727
39.47706382;-106.04828898
39.47713852;-106.04633331
39.182755;-106.79999
39.182808;-106.80634
38.900322;-106.964745
39.48007872;-106.0423023
39.4738592;-106.0096766
39.47628752;-106.05586126
39.18796;-106.81678
39.4836196;-106.044631
39.181282;-106.80144
39.181732;-106.80021
39.485492;-106.046164
39.17965;-106.80041
38.900066;-106.96604
38.87588;-106.97909
38.900322;-106.964745
39.484974;-106.067303
39.4818354;-106.0575844
38.87588;-106.97909
38.87588;-106.97909
39.475158;-106.042086
39.4765527;-106.0469522
39.480371;-106.0445541
38.87588;-106.97909
38.87588;-106.97909
38.87588;-106.97909
38.87588;-106.97909
38.87588;-106.97909
39.4793467;-106.0519051
38.87588;-106.97909
39.4828679;-106.0388679
38.87588;-106.97909
39.50131068;-106.15205851
39.4740727;-106.0450235
39.4834313;-106.0448804
38.87615;-106.97873
39.49900818;-106.15316772
39.50054232;-106.15763644
38.894985;-106.96847
39.50085068;-106.16134644
38.8947;-106.96659
39.50174116;-106.15740034
38.893448;-106.96583
39.49967443;-106.14523395
38.87588;-106.97909
38.89489;-106.967094
38.89489;-106.967094
39.50115025;-106.15622085
38.903446;-106.97042
38.894985;-106.96847
38.894054;-106.967094
38.903446;-106.97042
39.50081253;-106.14608002
39.5008306;-106.1472054
39.5001985;-106.15481624
39.208607;-106.83915
39.50040986;-106.15612368
39.208607;-106.83915
39.5004742;-106.1529704
39.50169383;-106.15770173
39.191753;-106.85335
39.190186;-106.85533
39.194244;-106.85388
39.49972251;-106.14748892
39.4997376;-106.15291717
39.210327;-106.839874
39.208607;-106.83915
39.50079887;-106.14575161
39.208607;-106.83915
39.192833;-106.8559
39.50035633;-106.14766152
39.207874;-106.85757
39.208607;-106.83915
39.5011872;-106.15626672
39.50160556;-106.15752977
39.193665;-106.85637
38.872726;-106.98062
39.50010743;-106.15492352
39.209038;-106.83923
38.872726;-106.98062
38.872726;-106.98062
39.50058746;-106.14688873
39.208607;-106.83915
39.5000957;-106.1618606
39.50275659;-106.14654798
38.872726;-106.98062
39.50060771;-106.1573557
38.872726;-106.98062
39.50006104;-106.14796448
38.872726;-106.98062
39.50199127;-106.15783691
39.50019954;-106.1620152
39.50043444;-106.15125963
39.192352;-106.82841
39.19227;-106.82856
39.192352;-106.82841
39.191887;-106.82783
39.50004827;-106.14693181
39.192684;-106.83027
39.50141571;-106.15166537
38.86976;-106.983536
39.2268;-106.846
38.863583;-106.986015
39.634083;-106.56242
39.500604;-106.160652
39.500641;-106.154264
39.501787;-106.1491
39.23522;-106.85074
39.50112534;-106.15835571
39.500604;-106.160652
39.502058;-106.154478
39.62983;-106.56233
39.63298;-106.56442
39.50227995;-106.15516702
39.500641;-106.154264
39.62898;-106.56354
39.63318;-106.56427
39.637802;-106.526436
39.5010515;-106.1581907
39.500162;-106.154929
39.60044;-106.51954
39.633907;-106.56467
39.600407;-106.51958
39.49991288;-106.15443536
39.50097133;-106.14733415
39.500641;-106.154264
39.633457;-106.56109
39.50081253;-106.14608002
39.637802;-106.526436
39.637802;-106.526436
39.637802;-106.526436
39.637943;-106.52661
39.40472671;-107.21193298
39.398059;-107.221632
39.637894;-106.526596
39.58675902;-105.8657225
39.637745;-106.52644
39.600743;-105.852515
39.56724049;-105.85652234
39.5069469;-107.326241
39.637802;-106.52652
39.637825;-106.52647
39.63781;-106.52665
39.637894;-106.526695
39.54298782;-107.32177734
39.54833976;-107.32225743
39.63781;-106.52651
39.63786;-106.526634
39.54709041;-107.3308569
39.56408;-107.337807
39.637844;-106.52665
39.636524;-106.524765
39.539865;-107.326744
39.547707;-107.321252
39.631386;-106.519295
39.5110817;-107.31143951
39.633057;-106.5338
39.63673;-106.52625
39.548165;-107.321237
39.633057;-106.5338
39.51620135;-107.32785121
39.63323;-106.53339
39.633057;-106.5338
39.5424173;-107.3261533
39.543127;-107.322037
39.542134;-107.3235629
39.55119014;-107.322456
39.63323;-106.53339
39.633057;-106.5338
39.56521606;-107.34487152
39.633057;-106.5338
39.543328;-107.324088
39.61489;-106.525604
39.61987;-106.54584
39.508076;-107.3291506
39.52614519;-107.32115358
39.62587;-106.5398
39.5116043;-107.3138223
39.6204;-106.546
39.635372;-106.55617
39.478;-107.32
39.619553;-106.5478
39.480399;-107.316337
39.529341;-107.3203
39.623283;-106.54137
39.634033;-106.55471
39.5448551;-107.3260632
39.622883;-106.544754
39.5460328;-107.3228768
39.63619;-106.5536
39.548063;-107.3339433
39.5438319;-107.3260986
39.52586449;-107.32123398
39.6234;-106.545
39.55897809;-107.29472662
39.623005;-106.54502
39.622818;-106.54441
39.62216;-106.54751
39.48877789;-107.22269759
39.623257;-106.55026
39.64437;-106.59368
39.6196;-106.548
39.636414;-106.58055
39.507647;-107.237309
39.44877292;-107.31784514
39.579166;-105.93474
39.40070956;-107.31406267
39.461996;-107.332006
39.4752499;-107.26528826
39.579166;-105.93474
39.471278;-107.317215
39.46889114;-107.32275391
39.5857171;-106.0901058
39.6161453;-106.0930138
39.579166;-105.93474
39.579166;-105.93474
39.579166;-105.93474
39.579166;-105.93474
39.20195;-106.9693
39.6525124;-106.0856357
39.579166;-105.93474
39.579166;-105.93474
39.421334;-107.299271
39.657936;-106.09259
39.579166;-105.93474
39.606895;-105.940216
39.57206;-106.10056
39.57689024;-106.11002077
39.61867195;-106.09505704
39.6562303;-106.0875788
39.65629196;-106.07922363
39.5943146;-106.09195202
39.64569;-106.086296
39.644737;-106.0876
39.657883;-106.07973
39.57807159;-106.10176849
39.653137;-106.08273
39.57770716;-106.09448826
39.657078;-106.07918
39.617523;-106.09858
39.5722004;-106.0987109
39.61915;-106.0929819
39.6177;-106.09583
39.654507;-106.07996
39.62076378;-106.08106613
39.61815;-106.09943
39.61987;-106.091644
39.58903885;-106.09256744
39.617294;-106.07908
39.575261;-106.112426
39.622496;-106.1007411
39.617832;-106.098656
39.56994289;-106.09502523
39.617496;-106.08247
39.617275;-106.0891
39.61805132;-106.09718301
39.5748247;-106.097325
39.61749;-106.099266
39.61870501;-106.09505704
39.616985;-106.093575
39.617447;-106.09783
39.5693848;-106.0948188
39.21934;-106.924934
39.616146;-106.09302
38.85758213;-106.13485239
39.5748558;-106.10984802
39.21929;-106.92545
39.216496;-106.92135
38.84144211;-106.13455963
39.21934;-106.92528
38.8374296;-106.14035666
39.21867;-106.9226
39.219406;-106.92547
39.23212;-106.94478
39.221737;-106.93646
38.86497116;-106.13858032
39.21867;-106.9226
38.8415473;-106.12187304
38.8416481;-106.12039948
38.8415227;-106.1299911
38.83333458;-106.11402561
38.86268;-106.138343
39.221737;-106.93646
39.213394;-106.9414
39.213043;-106.93782
39.2095399;-106.950379
39.2092809;-106.9494216
39.2095388;-106.9503428
39.213394;-106.9414
39.221737;-106.93646
39.221737;-106.93646
39.213394;-106.9414
39.2053921;-106.9558197
39.221737;-106.93646
39.22131;-106.94743
39.214912;-106.93041
39.200988;-106.950354
39.2095399;-106.95032536
39.20748869;-106.94857262
39.2080615;-106.9539489
39.2050928;-106.9561603
39.213394;-106.9414
39.211346;-106.91667
39.224216;-106.93362
39.216988;-106.931305
39.20759201;-106.94873047
39.211346;-106.91667
39.2056883;-106.9554323
39.2078107;-106.9533625
39.20868;-106.91553
39.2092809;-106.9494216
39.211346;-106.91667
39.211346;-106.91667
39.591526;-106.09308
39.211346;-106.91667
39.211346;-106.91667
39.2092809;-106.9494218
39.2053921;-106.9558197
39.211735;-106.91785
39.20742969;-106.94889749
39.2089386;-106.95159149
39.2056883;-106.9554323
39.211346;-106.91667
39.211346;-106.91667
39.2053921;-106.9558197
39.2060401;-106.948695
39.209835;-106.91472
39.211346;-106.91667
39.2096405;-106.95104218
39.211346;-106.91667
39.2079258;-106.9536921
39.2094113;-106.9508488
39.598415;-106.09028
39.598415;-106.09028
39.598442;-106.089325
39.3704729;-107.028161
39.598442;-106.089325
39.33633409;-106.99159981
39.370082;-107.02415423
39.36774161;-107.03354448
39.37096405;-107.03431702
39.305199;-106.9718089
39.59437;-106.09392
39.597984;-106.09007
39.58911;-106.09359
39.59854;-106.088554
39.598564;-106.08793
39.331227;-106.9840693
39.37310565;-107.02047176
39.36740343;-107.02587411
39.36602976;-107.02552521
39.589783;-106.09398
39.59365;-106.09291
39.5945;-106.090935
39.590813;-106.09301
39.331227;-106.9840693
39.36637171;-107.03124794
39.2915319;-106.983339
39.363854;-107.028174
39.590935;-106.0931
39.590813;-106.09301
39.59365;-106.09291
39.331227;-106.9840693
39.368743;-107.025368
39.331227;-106.9840693
39.30758756;-106.99322512
39.620033;-106.102234
39.619247;-106.106964
39.331227;-106.9840693
39.331227;-106.9840693
39.61859;-106.10295
39.619427;-106.10159
39.619125;-106.10284
39.619125;-106.10284
39.36537338;-107.03281631
39.619938;-106.102
39.331227;-106.9840693
39.31079;-106.983121
39.373179;-107.029995
39.61958;-106.103
39.368754;-107.026715
39.620136;-106.1071
39.620136;-106.1071
39.3443222;-107.00788879
39.3315643;-106.9844713
39.620136;-106.1071
39.20641;-106.94739
39.3694917;-106.862056
39.205082;-106.94616
39.371284;-107.027941
39.20597;-106.92728
39.21305;-106.94378
39.304168;-106.931502
39.64218521;-106.37874603
39.64144;-106.03845
39.63621336;-106.41309722
39.2982778;-106.9240068
39.639763;-106.042244
39.638111;-106.360214
39.642157;-106.3750953
39.638474;-106.04476
39.640526;-106.04052
39.640934;-106.03975
39.639423;-106.041985
39.63594298;-106.37406271
39.607388;-105.95689
39.6312039;-106.411488
39.608204;-105.952126
39.640408;-106.040344
39.640556;-106.04045
39.64235;-106.39313
39.64122772;-106.39074707
39.64219706;-106.37533276
39.606983;-105.957954
39.64424515;-106.39102173
39.60684;-105.96448
39.605186;-105.968185
39.60734;-105.95646
39.60513;-105.96885
39.6422292;-106.3771049
39.64350128;-106.38925171
39.643712;-106.387786
39.60701;-105.95016
39.6447999;-106.38768
39.6365;-106.07382
39.643348;-106.387471
39.64023;-106.07681
39.64076233;-106.37071228
39.61957652;-106.54777679
39.6365;-106.07382
39.64622452;-106.60982581
39.6228012;-106.5426633
39.637745;-106.07302
39.643;-106.074
39.648533;-106.07778
39.644753;-106.07381
39.644753;-106.07381
39.642822;-106.068695
39.6483289;-106.633252
39.648605;-106.633273
39.630264;-106.04335
39.643519;-106.631704
39.634546;-106.643737
39.630264;-106.04335
39.65897748;-106.62593519
39.630264;-106.04335
39.648605;-106.633273
39.649467;-106.609939
39.639726;-106.603457
39.630264;-106.04335
39.62768;-106.0504
39.62055329;-106.66989508
39.642987;-106.642691
39.63679;-106.058075
39.63679;-106.058075
39.652583;-106.612839
39.63679;-106.058075
39.61895;-106.07701
39.618797;-106.076546
39.64547;-106.600272
39.617252;-106.0787
39.60492;-105.97088
39.61797;-106.07588
39.628856;-106.666998
39.638473;-106.637316
39.637551;-106.628159
39.65316583;-106.61234555
39.634;-106.06099
39.645592;-106.600789
39.66494526;-106.54103716
39.61789;-106.07767
39.628086;-106.05874
39.644933;-106.60301
39.65891933;-106.6613141
39.62962;-106.0713
39.6631799;-106.548149
39.61858;-106.075935
39.61857;-106.07825
39.618282;-106.07703
39.645755;-106.638085
39.62627;-106.05995
39.617447;-106.07746
39.70012267;-106.68184046
39.66578322;-106.54799019
39.6632602;-106.62637714
39.66802008;-106.54577
39.6635455;-106.5447106
39.605183;-105.98432
39.61866;-106.0782
39.626984;-106.06143
38.914791;-106.991532
39.75052076;-106.67631101
39.626186;-106.06095
38.90644629;-106.97316207
39.603294;-105.9727
38.9108986;-106.963299
38.9081482;-106.9599401
39.60833;-105.97585
39.603523;-105.98032
38.907845;-106.966244
38.9165311;-106.9547152
39.607124;-105.976074
39.609188;-105.97131
38.9092718;-106.9620429
38.9137657;-106.959052
39.60293;-105.97942
39.608738;-105.97493
39.603325;-105.978035
38.91654383;-106.95475342
38.91013718;-106.96212006
39.604687;-105.9708
38.90599872;-106.97203546
39.604706;-105.9752
38.90782954;-106.96748486
38.90538771;-106.97055387
38.90791321;-106.96416473
39.569363;-106.09319
38.9092519;-106.9714259
39.584522;-106.09179
39.569363;-106.09319
38.907845;-106.966244
39.574432;-106.09752
38.90401947;-106.96407233
39.588108;-106.09385
39.575138;-106.095634
38.913021;-106.9618472
38.90738575;-106.96765579
39.5744;-106.097
38.9121756;-106.9624239
39.57424;-106.10142
39.57677;-106.10507
39.574444;-106.09695
38.91607891;-106.95405977
38.9841474;-107.00417437
38.9121756;-106.9624239
38.90923081;-106.97283898
39.574814;-106.109695
39.57933;-106.103966
38.9121756;-106.9624239
39.583225;-106.10791
38.90952301;-106.96448517
39.58447;-106.103745
38.907845;-106.966244
39.57446;-106.10103
38.9087985;-106.9691261
38.9093808;-106.95925811
39.57676;-106.10672
39.575954;-106.106895
38.9091111;-106.9720327
39.578396;-106.10262
39.576656;-106.10163
39.576416;-106.101746
38.9167213;-106.9520831
38.91365286;-106.96144255
38.9100675;-106.9595409
38.91619073;-106.95550316
39.498455;-106.04066
38.90887451;-106.95967865
39.495083;-106.048225
39.51867;-106.044266
39.51804;-106.04648
39.517395;-106.03612
38.9133193;-106.95356188
39.49489;-106.0482
38.907031;-106.9687272
39.506073;-106.04544
38.910448;-106.993724
38.91410828;-106.96047211
39.49525;-106.04567
39.512066;-106.04903
38.90828501;-106.96679998
39.498295;-106.04009
38.9076933;-106.9658638
38.91133955;-106.96307378
39.518;-106.044
38.91634672;-106.95848052
38.90856766;-106.9596452
38.90861397;-106.95976625
39.49899;-106.03735
39.497967;-106.03772
39.49963;-106.04187
39.500175;-106.03615
38.907845;-106.966244
38.91628874;-106.95377763
39.511784;-106.04707
39.50564;-106.045296
38.86312866;-106.94329834
38.90936105;-106.97140669
39.501568;-106.04051
39.507133;-106.0467
39.49706;-106.06521
38.86193466;-106.91454315
38.8608951;-106.944808
39.50645;-106.06452
38.819094;-106.8860289
38.82078141;-106.88102827
38.8129442;-106.89419076
39.50074;-106.064964
38.85582;-106.9387519
39.49706;-106.06521
39.501762;-106.064384
39.500706;-106.06322
39.496735;-106.05759
38.86312866;-106.94329834
38.86660517;-106.86617451
39.49706;-106.06521
39.504;-106.06
38.828482;-106.895256
38.90508184;-106.94084957
38.86447712;-106.94727521
39.497074;-106.05734
38.819315;-106.893005
39.50217;-106.05922
39.501804;-106.06408
38.86321546;-106.94617554
39.49903;-106.05888
39.50256;-106.06127
38.81082242;-106.8914834
38.850457;-106.940704
38.828125;-106.900783
39.496613;-106.057625
39.501774;-106.064964
39.496044;-106.057755
39.50331;-106.06134
38.855071;-106.928738
38.863845;-106.9471219
38.858193;-106.94451634
38.863014;-106.943906
38.863437;-106.946282
39.499832;-106.065605
39.484974;-106.06731
39.504234;-106.06037
38.86256183;-106.94318874
38.8638326;-106.9470455
39.48501;-106.06724
39.48309;-106.05869
38.8137929;-106.896651
39.48389;-106.05953
39.484665;-106.0451
39.2123184;-106.94144218
38.90719549;-106.94639142
39.48501;-106.06724
39.48109;-106.06371
39.214119;-106.9415146
39.481766;-106.05962
39.21701431;-106.93585968
39.481384;-106.05796
39.21075187;-106.93946251
39.2133938;-106.9413971
39.2693696;-106.89360674
39.483414;-106.06006
39.484974;-106.06731
39.212385;-106.9409275
39.216778;-106.934459
39.48501;-106.06724
39.479614;-106.058556
39.479267;-106.0638
39.22915675;-106.93023153
39.484177;-106.05819
39.48309;-106.05869
39.22449101;-106.93729968
39.48131;-106.05733
39.4802;-106.06
39.21314642;-106.94125741
39.2174813;-106.9377859
39.2094796;-106.9446063
39.476692;-106.05949
39.2133938;-106.9413974
39.48233;-106.05896
39.518303;-106.032776
39.21319965;-106.94060563
39.24794557;-106.29413047
39.407578;-106.043846
39.21414719;-106.93989187
39.515156;-106.02967
39.413467;-106.04278
39.2133938;-106.9413971
39.214119;-106.9415149
39.40598;-106.04619
39.23648036;-106.92926466
39.419796;-106.04378
39.40723;-106.04526
39.40547;-106.044014
39.407227;-106.04526
39.384163;-106.05239
39.27078629;-106.8901825
39.20436478;-106.93525696
39.216778;-106.934459
39.384163;-106.05239
39.39065;-106.05115
39.2130631;-106.9415415
39.384163;-106.05239
39.395466;-106.0507
39.2040735;-106.946525
39.27432579;-106.88994568
39.384163;-106.05239
39.384148;-106.05239
39.384106;-106.05038
39.384148;-106.05239
39.38512;-106.0538
39.2499143;-106.2947052
39.26340509;-106.29481032
39.2479041;-106.2880787
39.384148;-106.05239
39.47387;-106.0111
39.2435872;-106.2945173
39.38178;-106.05376
39.384163;-106.05239
39.2507398;-106.2951462
39.39591;-106.04522
39.47409;-106.0084
39.2497279;-106.2923741
39.19254242;-106.27714863
39.25175476;-106.2902832
39.473892;-106.011734
39.47409;-106.0084
39.35300303;-106.3360961
39.480656;-106.03207
39.480194;-106.03259
39.25205723;-106.29294779
39.341655;-106.336367
39.48043;-106.00687
39.473465;-106.01312
39.2918113;-106.27899114
39.486664;-106.03162
39.475647;-106.027824
39.480656;-106.03207
39.30469108;-106.25830815
39.48215;-106.03328
38.53194;-105.993853
39.47929;-106.02735
38.535158;-106.00484
38.53400087;-105.99338642
38.5634609;-105.9924039
38.5386669;-105.994233
38.539135;-105.998603
38.5307579;-105.99842834
39.531;-106.034
39.528034;-106.00683
39.54612;-106.04821
39.526756;-106.03461
39.54621;-106.04819
38.533289;-106.0001196
38.539052;-105.993501
39.54753;-106.04937
39.54299;-106.037445
38.536969;-105.9954421
39.654438;-106.42956
39.508965;-106.14196
39.61845;-106.42857
38.53472;-105.9989
38.56877136;-105.99313354
38.5312144;-106.0000685
38.53000641;-105.99282074
39.49871;-106.143845
38.531498;-105.994412
38.54146957;-106.00645447
38.532977;-106.015469
39.46894;-105.99627
39.47221;-106.01024
39.467064;-106.01243
38.53657913;-105.99745178
39.467445;-106.01355
39.466877;-106.01282
39.467064;-106.01243
38.52590561;-106.00492096
39.467064;-106.01243
39.468;-106.01363
38.52970123;-106.00869751
38.51263428;-106.07306671
39.467064;-106.01243
38.529179;-105.992576
39.467064;-106.01243
38.50764;-106.07699007
38.529679;-105.9970139
39.19431785;-106.81709531
39.469887;-106.01294
39.467064;-106.01243
38.52312469;-105.99900055
39.19443512;-106.81368256
39.46994;-106.01675
38.55606842;-106.08287811
39.47074;-106.02688
39.467327;-106.02091
39.46784;-106.01421
39.470116;-106.029785
39.1943808;-106.8313938
39.471897;-106.01897
39.197118;-106.8098739
39.19020383;-106.81645609
39.19590322;-106.82794541
39.18956375;-106.81877136
39.46765;-106.04387
39.19421647;-106.8313789
39.464134;-106.0494
39.19117096;-106.81572983
39.472088;-106.04383
39.432;-106.04
39.61768096;-106.43349131
39.6217404;-106.4881492
39.4434;-106.04454
39.1960164;-106.83366302
39.46712;-106.0459
39.624048;-106.505576
39.443897;-106.04511
39.6182624;-106.4300362
39.5854149;-106.4302041
39.445396;-106.04561
39.428707;-106.03964
39.358505;-106.696914
39.427;-106.043
39.58517478;-106.42808306
39.619033;-106.426971
39.448547;-106.03969
39.44831;-106.040115
39.58378714;-106.42489589
39.447906;-106.04233
39.6200111;-106.4299291
39.436478;-106.04245
39.440994;-106.04024
39.426964;-106.039154
39.440857;-106.04006
39.6258217;-106.50988
39.617985;-106.427753
39.6258778;-106.506683
39.5849309;-106.4276001
39.59550476;-106.42945099
39.61794281;-106.48918152
39.636456;-106.41291
39.636604;-106.41466
39.44818;-106.03966
39.436478;-106.044655
39.61881607;-106.48002078
39.636456;-106.41505
39.6199579;-106.482859
39.636642;-106.41402
39.637604;-106.40985
39.637966;-106.40883
39.619427;-106.487416
39.640507;-106.303154
39.186535;-106.816436
39.57976986;-106.10140904
39.586621;-106.091992
39.64051;-106.30315
39.6264;-106.41987
39.635986;-106.41191
39.626476;-106.4199
39.57746397;-106.0938372
39.63564;-106.41356
39.5693013;-106.09358205
39.630623;-106.41936
39.628063;-106.418335
39.5769818;-106.0979537
39.629826;-106.41479
39.5693013;-106.0936196
39.577566;-106.094225
39.5893794;-106.093261
39.630203;-106.41156
39.59843033;-106.08844348
39.57472861;-106.09284253
39.63058;-106.4137
39.5687788;-106.0960865
39.630257;-106.414955
39.630257;-106.414955
39.62983;-106.41478
39.5752496;-106.09733255
39.631413;-106.40743
39.634712;-106.406006
39.5734967;-106.0917332
39.61980175;-106.10189274
39.61971911;-106.10264376
39.572325;-106.0993998
39.636005;-106.40566
39.186;-106.82342
39.636017;-106.405525
39.61858;-106.09267
39.18599;-106.82166
39.615468;-106.092379
39.64191;-106.369606
39.636017;-106.405525
39.64332;-106.38027
39.622228;-106.09283
39.61912645;-106.09535473
39.64285;-106.381775
39.64501;-106.38277
39.6172258;-106.0856776
39.64336;-106.38042
39.61864473;-106.09199002
39.61914346;-106.10327767
39.64499;-106.38266
